Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,49340737,,,4
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,25506642,,,0
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,60943600,,,0
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,155000602,,,0
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,8144107,,,4
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,2866854,,,0
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,53608207,,,0
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,6675051,,,0
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,156152557,,,0
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,34617384,,,0
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,222774807,,,0
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,46716296,,,0
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,89200472,,,4
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,23809429,,,4
H5,2018,2018,2018,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,290157601,,,0
H5,2018,2018,2018,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,176232005,,,4
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,111530044,,,4
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,3384256,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,31749340,,,4
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,762954,,,4
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,61967992,,,4
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,16175388,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,42381133,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,54204967,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,12185328,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,178791,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,2029365,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,586970,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,13141710,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,4535849,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,11555749,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,4840513,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,125686863,,,4
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,93312,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,109375,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,33013975,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,5364974,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,,,25062144,,,4
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,465541,,,0
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,31921033,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,901813,,,4
H5,2018,2018,2018,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,61164031,,,0
H5,2018,2018,2018,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,45478760,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,411557347,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,180902608,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,446524083,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,292494108,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,,,234144169,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,350971428,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,346789876,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,380708806,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,5606059,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,2407026,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,178010196,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,575689936,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,94537186,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,170008192,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,,,379897525,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,358646798,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,44342229,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,59189625,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,223127185,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,35071307,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,638395875,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,122866789,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,843669169,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,166010668,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,341406460,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,197462647,,,4
H5,2018,2018,2018,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,688937815,,,4
H5,2018,2018,2018,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,683265233,,,4
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,80735149,,,4
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,3690063,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,1499987,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,33806,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,20661654,,,4
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,396884,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,8103433,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,10128138,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,3129234,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,181352,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,1088898,,,4
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,142879670,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,639979,,,4
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,625502,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,21841,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,259735,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,879597929,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,210309,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,,,63529779,,,4
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,1502485,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,488807,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,52234621,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,2359,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,127655,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,,,519333,,,4
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,15016,,,0
H4,2018,2018,2018,2,0,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,242829372,,,0
H4,2018,2018,2018,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,47834494,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,640252444,,,4
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",1,No Quantity,0,,,,0,,1372311988,,,4
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,287103219,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,0,,,,0,,73073641,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,848477376,,,4
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,08,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0,,137972749,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0,,552490095,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,07,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,,,199362997,,,4
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,360936284,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0,,492172163,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,130319868,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,13,"Lac; gums, resins and other vegetable saps and extracts",1,No Quantity,0,,,,0,,295913856,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,391859048,,,4
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",1,No Quantity,0,,,,0,,465910678,,,4
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,125473971,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",1,No Quantity,0,,,,0,,282458392,,,4
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,311505521,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,0,,,,0,,310670048,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,9977592,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1,No Quantity,0,,,,0,,12357854,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,0,,802373264,,,4
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,1,No Quantity,0,,,,,,747100077,,,4
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,284461990,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,0,,,,0,,321907801,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,328353666,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,0,,,,0,,169587816,,,0
H5,2018,2018,2018,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,524044259,,,0
H5,2018,2018,2018,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,0,,251798595,,,4
H5,2018,2018,2018,2,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,20,"Preparations of vegetables, fruit, nuts or other parts of plants",1,No Quantity,0,,,,,,138903016,,,4
